2020-06-13 11:44:38.999 security [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'febsAsyncThreadPool'
2020-06-13 12:21:23.315 security [https-jsse-nio-9898-exec-3] INFO  p6spy - 1592022083315|31|statement|connection 81|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:21:27.321 security [https-jsse-nio-9898-exec-5] INFO  p6spy - 1592022087320|35|statement|connection 82|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:21:27.813 security [https-jsse-nio-9898-exec-5] INFO  p6spy - 1592022087813|31|statement|connection 83|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:21:27.847 security [https-jsse-nio-9898-exec-5] INFO  p6spy - 1592022087847|31|statement|connection 83|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:21:46.394 security [https-jsse-nio-9898-exec-6] INFO  p6spy - 1592022106394|29|statement|connection 84|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:21:46.687 security [https-jsse-nio-9898-exec-3] INFO  p6spy - 1592022106687|29|statement|connection 85|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:21:46.720 security [https-jsse-nio-9898-exec-3] INFO  p6spy - 1592022106720|31|statement|connection 85|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:22:00.169 security [https-jsse-nio-9898-exec-6] INFO  p6spy - 1592022120169|30|statement|connection 86|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id, name AS userName, password, department FROM check_user WHERE name = ?|SELECT id, name AS userName, password, department FROM check_user WHERE name = 'dreamer'
2020-06-13 12:22:00.215 security [https-jsse-nio-9898-exec-8] INFO  p6spy - 1592022120215|29|statement|connection 87|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:22:00.477 security [https-jsse-nio-9898-exec-8] INFO  p6spy - 1592022120477|29|statement|connection 88|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = ?|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = 'dreamer'
2020-06-13 12:22:25.093 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592022145093|35|statement|connection 89|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:22:25.436 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592022145436|32|statement|connection 90|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = ?|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = 'dreamer'
2020-06-13 12:22:27.190 security [https-jsse-nio-9898-exec-10] INFO  p6spy - 1592022147190|29|statement|connection 91|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:22:27.458 security [https-jsse-nio-9898-exec-8] INFO  p6spy - 1592022147457|30|statement|connection 92|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = ?|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = 'dreamer'
2020-06-13 12:22:28.134 security [https-jsse-nio-9898-exec-10] INFO  p6spy - 1592022148134|30|statement|connection 93|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:22:28.394 security [https-jsse-nio-9898-exec-10] INFO  p6spy - 1592022148394|31|statement|connection 94|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = ?|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 AND check_result.check_person = 'dreamer'
2020-06-13 12:22:34.529 security [https-jsse-nio-9898-exec-10] INFO  p6spy - 1592022154529|29|statement|connection 95|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id, name AS userName, password, department FROM check_user WHERE name = ?|SELECT id, name AS userName, password, department FROM check_user WHERE name = 'admin'
2020-06-13 12:22:34.579 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592022154579|30|statement|connection 96|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:22:34.842 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592022154842|30|statement|connection 97|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:22:34.874 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592022154873|31|statement|connection 97|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:22:51.345 security [https-jsse-nio-9898-exec-7] INFO  p6spy - 1592022171345|31|statement|connection 98|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:22:51.641 security [https-jsse-nio-9898-exec-7] INFO  p6spy - 1592022171641|34|statement|connection 99|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:22:51.678 security [https-jsse-nio-9898-exec-7] INFO  p6spy - 1592022171678|31|statement|connection 99|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
